gen_0_4;gen_1_0;gen_2_1;gen_5_2;gen_7_3
83.29888887;136.3888643;68.77262659;80.29922751;0
85.33113116;135.8077365;69.49878951;79.95724005;0
85.90421709;138.0283598;69.1499496;81.26419802;0
84.80451016;140.980671;71.03717191;83.00273445;0
85.45926681;139.0285502;71.19633506;81.8535604;0
87.77594139;136.8697638;70.98747246;80.58194258;0.023781139
87.94024693;136.3339854;71.37626076;80.2436508;0.304539742
83.99560055;138.4429364;72.10396808;81.27185516;0.91939588
89.64768605;137.2457471;71.99238085;80.06315969;1.90020657
94.78176954;134.6883895;72.0693247;77.93241686;2.833338309
97.0313422;134.7116434;71.51824637;77.19194749;3.970417822
78.94855619;134.8380019;77.32649711;76.52747721;5.415073487
79.12519889;135.3547652;79.95887517;76.01220173;6.284835122
81.65848147;136.1867014;80.06353902;75.9111573;8.049039141
81.44325028;136.2057306;87.35993014;74.88474007;8.533441897
77.31084846;136.2491625;88.67352135;73.81161354;9.881192898
78.84582582;133.5619966;91.50465356;71.70282036;11.1899166
81.1982098;133.0164122;91.69759008;70.81766069;11.85999617
76.93333372;137.1198439;88.41440827;73.1273237;12.32264967
52.3989719;140.3558056;86.57691658;74.42567391;13.54175321
51.39303112;142.886387;88.45289435;75.37576464;13.36957034
53.47995261;139.9555033;92.46121748;73.00474683;14.38627476
53.02294645;138.264666;90.76444698;71.84659456;15.19469205
57.87314384;130.9093154;87.75418154;68.11897692;16.46552098
60.3624865;127.8511358;86.3950834;66.31365104;16.54404164
63.56417403;125.2079407;84.93914335;63.58725653;17.11173569
67.60220631;124.4575233;80.69116232;61.67798735;18.05750517
87.9704015;122.7355791;86.07968194;60.39826502;19.05687328
86.77195422;123.4000896;87.7978893;60.72605955;19.05927647
89.40295042;119.1191875;90.72753232;58.52883556;19.76595499
89.73660854;115.1516552;95.15178464;56.97284904;21.3975796
85.16885953;113.7512323;99.90540575;55.79517907;19.41322445
86.66654181;111.0164845;105.5079936;55.20014574;18.8023864
87.22119628;106.4737528;114.378654;54.10649614;17.54358121
87.40306711;106.0672447;119.7241644;54.81061547;15.81731121
88.55754687;93.54218021;127.3416813;48.9609973;15.2882822
91.43680315;88.98523738;131.6083603;47.35325273;13.10372722
93.0131957;86.43286674;134.616622;46.91342043;11.70633071
96.87448851;84.03039128;139.1036818;46.40785615;10.89437522
109.918709;82.25946806;147.9440958;46.19050347;9.564312134
112.6404397;83.21138552;151.9766661;47.39967842;7.87895988
111.8691875;82.07903505;154.044832;47.18195183;5.521925117
115.546797;79.01824493;153.5672438;45.80918337;3.750350723
111.5737292;79.46378727;157.142069;46.48142511;2.707505116
111.1200775;79.68754527;156.9530492;46.8645891;1.737786341
112.6003446;79.23536031;156.9188259;46.64612808;0.714565648
116.5052074;78.05742342;157.2244912;45.95392731;0.115325243
118.909767;75.19967937;157.7851236;44.27206253;0
121.8695341;73.89111673;157.3086416;43.50147618;0
122.9956928;72.44202167;157.560729;42.64832531;0
124.6966991;70.85899189;157.8582498;41.71623334;0
118.3207916;71.13147217;158.4484719;41.87678526;0
118.2593742;70.63077259;158.0460581;41.58196412;0
118.1931149;69.03853631;158.0017518;40.64440917;0
119.0145058;67.79810696;158.4459428;39.91432645;0
115.7717345;67.01765674;158.819208;39.45442839;0
112.7777535;65.72136912;157.9935423;38.69168612;0
112.1220113;63.3480507;158.5716648;37.29360447;0
111.6460234;62.09536406;158.1182688;36.55712954;0
126.5237678;71.32222085;154.0085327;41.98986674;0
126.4279257;72.84122751;138.3108545;42.88367189;0
124.9306409;71.57739311;135.6034482;42.13988295;0
125.2860502;69.30027328;135.4706079;40.799405;0
124.6619422;67.88210404;129.8652231;39.96475863;0
125.3849678;66.4932618;125.017163;39.14722875;0
126.3871214;66.0698237;112.3756118;38.89801588;0
122.3707348;67.56826297;109.3597263;39.7797496;0
110.4434461;69.59959527;95.73499145;40.97590642;0
109.9536053;72.22807217;74.10353394;42.52338547;0
109.159731;74.18471282;61.06117921;43.67527097;0
100.7291943;76.29349987;60.13142583;44.9152716;0
89.80339297;77.83603057;60.41715668;45.8258943;0
85.17784616;80.06981976;51.79857353;47.14116065;0
81.01493148;82.29377912;45.71409628;48.45037836;0
74.99510692;84.25035598;44.38738985;49.60247408;0
55.3990739;89.70606332;43.34045676;52.81445863;0
54.18751802;90.79354678;43.52310388;53.45475753;0
52.12713665;92.29836485;43.68972395;54.34070094;0
53.4839684;89.81321072;44.00539751;52.8774145;0
48.88550753;91.00030123;44.21923677;53.57621218;0
46.26471921;90.8498985;44.76535218;53.48810865;0
45.7987694;93.22554839;45.41389385;54.88668989;0
46.43205184;95.3342792;46.18376429;56.12764365;0
43.19025592;95.28938377;45.94180776;56.10181287;0
42.61633816;93.17281584;45.43630642;54.8553283;0
44.14675124;90.68036652;45.25416355;53.38808605;0
44.05736211;89.41925729;45.53044506;52.64559396;0
40.09859661;89.60946276;45.47492993;52.75775223;0
38.41910118;90.18728238;45.63645591;53.09791104;0
38.63144338;91.101722;45.5088645;53.63617106;0
38.81386854;91.45182903;45.70753688;53.84230965;0
40.81708681;90.12815211;45.49304185;53.06278751;0
41.56751227;89.60384045;45.43440301;52.75427045;0
41.76181208;90.28049936;45.54851385;53.15257101;0
41.37777295;90.58323165;45.47703115;53.33045962;0
49.44848297;91.15086033;45.86734245;53.66516547;0
51.25642357;89.92511359;46.3284723;52.94338481;0
50.48247486;87.1590857;47.06929785;51.31507065;0
51.50975016;87.81289735;46.86530835;51.6999844;0
53.39434724;86.33364448;46.83452996;50.82891199;0
47.3704674;88.46299455;46.42117443;52.08273278;0
47.44448205;94.68900405;46.21555939;55.73870895;0
48.73169549;98.97322018;46.10196322;58.17043893;0.087131289
56.14543726;102.4052166;46.57613482;59.79986464;0.32756194
56.90270663;106.1756848;47.02118439;61.17251455;0.669481388
59.6048307;106.4552533;46.74462851;60.19710258;1.051083983
60.6879055;102.8587042;46.9092179;56.94893808;1.525164809
52.52427095;98.10416757;46.31540231;52.89769943;1.851169959
56.44401264;94.78497012;47.54397785;49.42239332;2.353532323
62.11735767;93.54794956;47.48248992;47.81548185;2.828049985
63.984164;91.57324668;47.56701908;45.62572073;2.964969965
51.01414891;90.81457652;47.34825635;43.91277682;3.048578878
50.6929199;90.72367168;47.09615501;43.20770429;2.903621841
52.90731364;92.23380254;45.98818657;43.29439638;2.817831566
55.23813021;94.01897576;46.2099307;43.56120561;2.941312134
74.1922015;91.64691651;45.90338401;41.64570903;3.199119846
78.30910229;90.74974446;45.94504865;40.58310376;3.368972707
81.7729299;89.37477789;46.02624514;39.39199705;3.432131237
80.29614977;86.9617137;45.52277121;37.44117164;3.618071235
56.15360264;85.69350259;45.54409407;36.0608092;3.545084076
53.37573365;85.26737925;45.40688203;35.34982157;3.480031809
52.92683953;85.07099037;45.96333274;35.43743203;3.529732005
55.5331657;80.81947956;45.95418773;34.00487917;3.392634529
62.54849009;77.07939429;45.92537394;31.4197057;3.009318511
62.85040861;75.20087455;45.94933457;30.88775484;2.961316335
62.33645372;73.31695769;45.46148565;29.91539486;2.590348131
63.44280816;67.89726438;45.84651074;28.61613827;2.371288408
57.20407452;66.57709741;45.79247029;28.40303386;2.201003209
58.8350611;63.56921296;45.59290365;27.40227167;1.958857735
59.78293372;59.67805311;46.10957295;26.58411358;1.604557114
59.88208443;57.31808418;45.33698134;25.80914641;1.402394804
55.40922337;56.27896429;46.31461636;25.48219618;1.241591346
53.80672025;54.88379296;50.62712742;25.09866455;1.014772756
55.51373568;51.61764789;54.39258593;24.26675475;0.856566509
57.60615815;49.72072928;58.82752938;23.42972036;0.641038893
71.8779498;47.51570155;63.69177884;23.44647113;0.521950663
74.59887952;46.24610869;69.09818035;23.58276796;0.463245118
75.46757203;44.45471127;72.02883423;23.9512755;0.329111222
78.19126489;45.46808315;75.77876001;25.55798553;0.242500011
115.5935681;46.31142741;79.18070312;26.7769658;0.157792655
120.2634332;48.64269503;79.96187577;28.52258855;0.1083302
120.5452282;49.75258197;79.79743536;29.28705896;0.041928552
125.4652665;52.88519079;79.91061557;31.13479203;0
132.7784731;52.97282726;80.06057463;31.18683956;0
132.7515419;53.59709365;79.66848824;31.55462644;0
133.4373935;55.08773915;80.23946513;32.4318064;0
133.4288711;56.88875491;80.41076015;33.49213554;0
127.7195063;57.32356397;80.88833481;33.74876478;0
127.5840903;57.98086991;81.1835115;34.1356154;0
128.7502209;57.74441413;80.06403172;33.99579591;0
129.1440565;58.49865537;80.46045854;34.43993788;0
126.4811991;59.37613883;81.2050827;34.95722123;0
125.2751948;59.78938036;79.83463034;35.20066828;0
121.9641414;62.28546351;79.44304357;36.66879569;0
118.7221934;63.96621494;78.97832262;37.65715673;0
119.105322;65.19497428;80.45330733;38.38146581;0
118.2227885;63.27615647;80.28917768;37.2520765;0
116.8357233;62.17877533;73.02784272;36.606271;0
116.0325426;62.096037;64.14703841;36.55712696;0
98.58856544;64.79083254;63.31146923;38.14448634;0
92.39236885;68.34896663;53.94533977;40.23957644;0
89.16824722;68.94793834;47.3144698;40.59240279;0
86.58039238;69.21035071;46.78475363;40.74695737;0
69.40428294;69.29882598;46.53751952;40.79799192;0
64.76004205;67.06820918;46.6353657;39.48564657;0
63.60237176;65.2629432;46.55524973;38.42255279;0
60.29084204;66.46572115;46.81263524;39.13026322;0
67.53662553;68.79167682;46.2561803;40.50043963;0
70.78371593;69.96574855;45.81458113;41.19190586;0
68.60118524;69.99113023;44.90128175;41.20710877;0
67.39595143;71.61136718;44.49388697;42.16103539;0
66.76323128;75.81563827;44.59201632;44.63630263;0
62.80621663;77.38731701;44.55702492;45.56165091;0
63.39380423;76.14366324;44.34398642;44.82945359;0
63.92817303;74.01717121;44.49064877;43.57718537;0
68.43691229;73.00591469;44.51186975;42.9817041;0
64.13447565;74.92706224;44.30653951;44.11332044;0
66.87584885;74.46353324;44.34813043;43.83994636;0
64.85760975;76.67809473;44.63690818;45.14301557;0
57.38456938;78.84682401;44.15589955;46.42107514;0
58.74016742;79.2363761;44.52175752;46.65032508;0
58.19378228;79.19545219;44.3564794;46.62643008;0
56.79232421;78.90794893;43.91681384;46.45644707;0
64.0178506;80.86868741;47.00522285;47.611166;0
62.12124952;83.79411125;49.44110696;49.33380187;0
60.48297376;88.32163251;50.40667024;51.99890483;0
60.57547443;93.52062591;50.34631743;55.05997028;0
68.29700488;97.25389338;59.16670082;57.25830751;0
65.62994343;100.3488414;72.49745093;59.08048757;0
68.01291522;102.8520527;80.17049881;60.5542833;0
72.74795924;100.6780673;85.97455802;59.27240101;0
93.31642631;100.0161506;102.2855742;58.88231182;0
97.60725995;101.732364;111.569164;59.8923283;0
100.0428926;102.4574107;117.0924031;60.31966974;0
103.3484138;102.4299577;120.1099248;60.30347441;0
102.2911975;92.48124509;111.7114088;54.44646567;0
107.7871906;91.33199531;118.0395104;53.76923893;0
110.2958429;90.84711149;122.2220671;53.48381917;0.019207403
111.0127802;90.04905477;131.8712394;53.00119153;0.142621424
115.1078681;87.41303728;141.6564279;51.31376934;0.467148775
117.3468617;86.68353306;152.1969979;50.53350667;0.951820322
119.9929071;87.79302293;155.938956;50.72860525;1.416188789
120.1879833;86.97554199;157.8348647;49.74896212;1.762017145
105.2125302;86.30430549;158.0723599;48.83237268;2.412282518
104.4938102;86.50352899;157.3051798;48.31188643;2.682362432
104.0024902;88.0805296;156.2188002;48.64297878;3.139473383
103.8324477;88.19508971;157.0058436;47.91474585;3.744286953
94.42356;85.50498806;153.2160051;45.83588834;4.450429834
95.72789315;84.48575752;147.6562631;44.9227836;5.482653408
98.5982144;86.85219124;139.6300023;45.76815706;6.793064559
95.32455449;91.47293756;136.2963644;47.32774475;7.889049828
92.63362836;101.9487133;142.4237995;51.78834942;9.397006197
90.30991863;104.2789677;141.9244911;52.93543758;8.317930121
82.61918653;90.1963853;133.6179638;46.33049563;9.853580459
82.20181024;88.32445321;135.8400003;45.15111637;10.45655739
83.97822334;96.81107079;150.3721478;49.01596614;10.24205125
82.60837118;99.91992641;146.0243671;50.19145886;10.83847741
78.48215636;103.1453115;143.1709024;51.15491223;11.35877749
78.12607765;103.8213486;141.8416777;51.53440912;11.53045892
69.42355447;93.85814317;140.224434;46.87285614;13.39926248
67.03887118;93.43919578;146.1604576;46.6276526;15.43201266
68.26441022;92.33461768;148.4336208;45.97659157;17.55933295
68.17931369;89.85870549;147.8837855;45.33879608;17.39656041
80.50678383;85.68004707;147.6461504;43.52120119;17.33661575
84.67325217;83.90326372;146.5364534;42.84008978;16.98860686
83.51732639;85.77123073;144.4182396;43.48263601;15.76784151
82.87436289;86.43509766;143.1057183;44.41670636;15.29052936
81.89000192;87.75897166;142.3003678;46.34853591;15.65309095
78.7701759;88.84180777;145.0758709;47.00833496;14.85564944
79.08398448;87.36143267;146.5147493;47.16621224;13.63651849
78.76520944;88.21856911;146.7348548;48.55900932;12.7761389
86.69240895;88.50097868;144.7304602;49.22471853;11.71363337
88.73533342;87.85483297;146.2742892;49.60174536;9.134493443
90.87794267;85.4324985;148.3357227;48.80225553;7.110071834
93.04142636;83.2915251;148.4313554;48.15876732;5.412931822
97.67499725;81.29173915;148.7742246;47.43314281;3.177114055
98.22583513;79.07300134;149.5848019;46.46524957;1.571816133
102.7016397;76.42306325;148.7269691;44.98557964;0.740703211
106.8912795;73.21864974;148.4248062;43.10311342;0.170936585
102.2301822;70.90563208;149.2294107;41.7424527;0.019346515
104.1768801;68.01158775;149.1267931;40.03853234;0
105.7550975;67.24821755;148.2748968;39.58923108;0
108.0305219;65.76927879;148.6234146;38.71848839;0
108.357515;65.91914749;150.0136539;38.80683695;0
110.5758552;64.81121416;148.9495539;38.15465513;0
123.8993562;69.2129201;164.8357302;40.74594404;0
126.532795;66.98036336;165.4661589;39.43149958;0
127.4073749;63.43314611;151.4054807;37.34256881;0
127.8220275;60.68428479;145.379497;35.72405316;0
125.3784563;60.38349183;142.1825744;35.54569021;0
125.0107886;59.55263746;134.952812;35.05651376;0
121.5667547;57.71345387;129.6497106;33.97449203;0
119.0388662;58.16637759;127.077067;34.24046543;0
118.0475948;57.79296706;128.1653953;34.02067521;0
116.7881422;55.34118775;130.2638514;32.5774837;0
114.2779642;55.3142022;128.1443361;32.56280958;0
111.4259969;56.32301896;126.636495;33.15677425;0
109.0852563;55.73332284;120.6213004;32.81015579;0
106.1144175;56.68032922;117.2075879;33.36958159;0
105.1074501;57.19114212;119.3922533;33.6701736;0
102.0008762;57.00453722;115.610261;33.55984636;0
101.5225856;56.40345527;103.2975902;33.20647985;0
96.93133679;59.71354011;97.63774998;35.1550704;0
91.88644252;60.88660503;97.07135984;35.84650104;0
88.31327415;63.05475409;92.94448177;37.12299348;0
84.64890373;66.51958056;91.59678838;39.16232268;0
82.14861241;69.83194299;85.65396914;41.11314147;0
80.30564512;74.39634603;88.42064033;43.80013597;0
79.28556312;77.51132842;86.15605132;45.63460683;0
79.15726054;80.64436716;88.34808721;47.47903619;0
76.22408849;83.58125394;85.21906283;49.20747123;0
83.89639803;83.58768283;89.21643257;49.21160182;0
83.94337225;82.25982866;90.12826014;48.4298686;0
82.63156711;81.63579718;91.55217058;48.06219834;0
79.79835925;84.48300057;86.89693025;49.73816768;0
77.48572354;87.77257312;88.6361681;51.67591303;0
76.9510831;87.39165075;87.52381455;51.45145045;0
74.13972597;92.2871116;85.88530769;54.33397386;0
73.86171972;92.82216223;86.97340239;54.64897499;0
75.6307324;93.23184764;94.69673012;54.88991239;0
74.67363281;92.80894508;96.17872381;54.64057621;0
74.78627824;95.21807485;98.0408734;56.05877658;0
75.75861626;96.52276383;99.36830215;56.82762114;0
92.46971532;97.47952724;112.5375326;57.39096883;0
95.46094761;98.99161797;116.1528238;58.28110241;0
94.16375781;99.44624362;124.9812785;58.54823536;0
93.25536565;102.1743166;135.682352;60.1541551;0
92.52696315;93.24379759;135.1616282;54.89624769;0
95.10830782;94.54582875;146.2086554;55.66256017;0
94.88796036;97.20188923;156.2474472;57.22599264;0
96.12105093;99.36265494;157.8011104;58.49828809;0
104.3273953;100.6166081;148.638522;59.2367503;0
104.5297799;102.3187734;144.964885;60.23774281;0
104.7748048;103.5091641;145.1704022;60.93841808;0.158408107
106.4404491;101.9689376;146.110759;59.99418824;0.836286708
117.1893407;103.6820811;148.0125828;60.86095747;2.293754046
120.2600463;106.9548328;147.6899927;62.37811112;4.311008506
120.7275334;108.335711;148.4919827;62.48915718;6.765862876
107.9625451;97.92544532;131.7793455;55.55413654;9.494335374
105.9189251;102.8110269;128.846534;57.27960487;10.79676278
106.2341569;104.2882201;125.5862288;57.58111391;14.38953981
104.2795979;106.3733475;125.9298326;58.11386382;15.73932868
103.5906989;106.7630802;126.4917912;57.75133409;16.40584798
93.8985523;108.2069382;127.7747831;57.60910886;18.58379036
101.4098092;122.4581022;136.8939317;64.29825934;19.22934612
105.3038129;121.1438143;121.9528185;62.99467022;19.78928311
112.8170752;119.6507323;117.1190995;61.32857359;18.23218731
109.7054345;121.4665557;112.2178488;61.28056167;20.08627825
112.8856289;120.4362657;109.8593722;61.64787634;21.61592515
115.4982702;118.6094019;113.3048931;61.9888166;21.43188218
111.5486308;121.0037879;111.8653976;63.1697269;22.62527175
89.77664983;124.3776016;104.8812578;65.68883462;22.34801464
85.69955082;126.385057;101.2373326;67.06514181;24.98583965
84.27751847;121.7540249;102.724706;65.35935951;24.631763
86.99615504;113.0860284;106.4150638;61.38952697;21.88588664
97.56022217;112.2480237;105.2296637;60.74433987;23.11301387
96.71875356;113.7075741;101.5265077;61.63749186;22.20674086
96.09622836;117.2509579;100.986675;62.82476877;22.23651821
93.42992319;121.6318191;100.9003842;65.46520299;22.35041744
88.9080029;123.5502842;102.7054967;67.47280061;22.66865032
87.8882131;126.0224834;101.7274571;69.68717399;22.31480122
88.78441102;125.2657363;103.4033355;70.10510188;21.74952346
88.79394463;124.4605892;102.8477305;70.35587577;20.66818978
85.07093848;124.7495653;102.9793251;71.12336201;20.05480483
86.30593204;125.5397591;100.1415673;71.84084697;19.1107883
85.51871669;127.766361;99.26873408;73.14931718;18.35065115
85.15909745;129.3469049;99.48115004;74.51006326;16.93662298
92.01282561;132.2987144;111.9664959;76.66464109;13.580743
93.30285938;134.7050616;115.6967183;78.41132054;10.3760809
90.46224022;137.7288688;119.7093205;80.40951734;8.58528395
91.24546551;138.7293022;123.803237;81.16569294;6.400887363
86.06381981;124.097542;120.1726862;72.72386465;4.791910975
82.90127368;124.1788045;119.265292;72.87873953;3.120818229
85.02255873;124.1084704;119.1392564;73.03480932;1.369006499
89.41948309;123.902766;119.5859426;72.94256844;0.313620371
95.00998696;122.8660257;126.2286627;72.33268621;0
96.19620298;122.8372958;128.7805686;72.31614147;0
98.81821131;120.7859558;129.9233788;71.10984749;0
100.9168498;119.558046;129.1866496;70.38711487;0
92.0435223;119.2202364;126.1263941;70.18837327;0
92.1154705;118.876016;125.8555084;69.98599485;0
93.43260416;117.8742735;126.7910212;69.39619865;0
92.67383063;117.1930829;126.203529;68.9948404;0
92.30016323;131.7717116;141.2530364;77.57787114;0
90.27359885;130.4039818;130.0208227;76.77271488;0
92.26560465;131.5178268;108.9524484;77.42765879;0
90.41559226;131.4196094;99.40086509;77.36929621;0
68.24582658;130.8531399;85.52851655;77.03653084;0
74.81302072;144.3472535;93.21379906;84.98027521;0
74.46865624;144.9999149;84.14426896;85.36455817;0
72.99691205;145.739149;76.23169785;85.79993291;0
63.24814423;144.3956243;68.57596112;85.00969279;0
61.25712104;144.4830886;57.96860667;85.06141354;0
58.75876322;145.0725025;51.14873417;85.40835408;0
55.7021587;142.4994884;50.66573588;83.89563892;0
76.24175091;141.3520671;49.79543633;83.22044232;0
78.27950356;143.3059276;48.62696959;84.37071122;0
78.59131606;142.2998786;48.52734278;83.77862356;0
75.29406372;141.2114308;48.87060161;83.13658545;0
78.34939121;138.2188256;45.83731796;81.37600245;0
77.84001278;136.78906;45.18965924;80.53469963;0
75.09982807;137.0028016;45.27692463;80.65982621;0
70.24457687;137.2710574;45.30075303;80.81787477;0
57.38869799;135.970469;45.49887315;80.05227005;0
55.63472306;133.7140948;45.71743929;78.72409246;0
54.41604414;131.7615744;44.82632789;77.57473836;0
53.77631113;130.5223674;44.32275079;76.84511448;0
57.08076298;130.1986563;44.00363763;76.65458677;0
56.62022541;129.2306253;44.74250437;76.08421379;0
57.79039051;129.7841571;44.66652753;76.41007128;0
59.60103278;126.6629552;44.37151683;74.57259519;0
59.03327673;128.270534;45.68442038;75.51928701;0
61.91339236;129.6254906;45.40296984;76.31711172;0
59.04466308;131.3140648;45.12833022;77.31072898;0
57.38716209;132.4543668;44.58413742;77.98257132;0
53.37399046;137.3174371;44.713594;80.84559991;0
52.83889615;141.2596155;45.04713821;83.16662;0
53.32415372;140.2534675;44.99384832;82.57445648;0
54.22709152;140.9432658;45.20998311;82.9804034;0
64.78077051;139.5580745;45.38895263;82.16467263;0
64.65596627;138.0691376;45.30519388;81.28854782;0
67.61393079;137.0599677;45.10255545;80.69419545;0
71.10988957;136.4961745;45.34491451;80.36112124;0
91.27607366;136.8267503;44.99482443;80.55406962;0
97.92307247;137.4174109;45.4711162;80.90205091;0
100.801465;138.6393784;45.39471591;81.62185279;0
103.1295376;138.545934;45.64112688;81.56661948;0
112.785374;137.2756339;47.13174058;80.81915882;0
119.0663202;136.5033726;48.08070706;80.36347639;0
123.049171;137.5600996;48.14717923;80.97997123;0
123.0843002;138.5636495;48.19763582;81.42798376;0.078792063
106.1678386;138.4189355;48.77064338;81.03635539;0.290091764
106.9313065;138.3901938;49.5605516;80.57475895;0.590902912
112.752706;138.8836698;49.06296927;80.77420074;0.86326544
112.3011846;140.3749962;49.59204059;80.62981387;1.212997155
93.77716835;142.2849046;49.96580992;81.0849961;1.568499031
92.07761982;144.1816081;50.47059748;80.87396209;1.972390333
91.45135724;149.2120888;50.65708445;82.40076854;2.445407266
88.88189475;156.0036123;50.58909945;84.29343174;2.822841088
82.82892422;157.109672;49.48167066;84.29957236;3.460401555
80.08246503;162.4177109;49.36854383;84.95917577;3.7590908
80.89163026;168.8392373;50.19294937;86.30804437;4.03737305
78.33632048;172.0305539;50.32839632;86.71184084;4.619948532
71.13516973;171.9475505;49.49683193;86.43460417;4.996223561
70.80336343;173.9883435;49.55029262;86.80936596;5.235677746
72.40702749;174.9864393;49.50506992;87.2346797;5.441307123
71.65362533;177.0226312;49.20047904;87.85486473;6.330376732
65.3992852;175.5005378;49.28955255;87.40724498;6.952057628
62.30186988;175.0246978;49.40095279;87.82212359;7.022471766
57.97364761;177.203511;49.910711;87.95317411;7.308496553
57.12381766;175.4119324;50.09476745;87.2989159;7.031160664
54.14768672;180.1317294;49.88305259;88.8565572;7.414864405
56.25355799;178.7318367;49.85093437;88.33870813;7.9906585
58.23040158;176.6004584;49.58808397;87.27667514;7.913650396
60.63375085;174.9447409;50.41845946;86.37167388;7.666836724
58.04878458;177.1148896;50.57977005;86.8858211;7.703288883
62.3110945;172.5570633;49.86798913;86.71915838;7.325950871
60.77645405;175.5704975;49.03210626;87.42381828;6.955418085
60.31587106;175.9232531;49.33947373;87.70266461;7.250755536
65.70125183;170.148637;49.47122095;87.50816501;6.436931391
71.21969311;163.5434772;49.58893477;86.37690984;5.780198492
71.74493823;162.1520579;50.60857928;86.61703745;6.044658314
73.91541845;160.4774242;50.80804258;87.01973817;5.017930298
73.79645132;155.9745286;54.70997143;87.05429659;4.486224832
73.92099534;154.4370704;58.01415013;86.96938246;3.673743487
72.61045221;151.6517038;58.55796798;86.45803041;2.479686658
68.66929897;150.545819;58.46211601;86.98022472;2.059042377
86.3932974;147.6271635;57.8177863;86.05742974;1.336334707
89.52444526;144.5243185;61.80331703;84.80945709;0.683849851
92.59229662;143.3255098;67.87459516;84.35809226;0.257872455
96.73002886;144.5663145;68.51528478;85.10676061;0.053521398
100.0385811;131.5478138;61.71626315;77.44312264;0
103.991491;130.6062168;61.03708137;76.88849833;0
105.7928324;129.7746295;61.34503774;76.40118061;0
106.5807491;128.0164828;61.69811044;75.36635708;0
108.3936781;127.2132249;62.13739519;74.89335905;0
109.3225909;126.782238;62.25592112;74.64003076;0
110.8570521;126.1282623;61.98828773;74.25489994;0
110.1836072;126.9159418;61.6196487;74.71913484;0
103.4774131;127.4840488;61.28372492;75.0534546;0
104.6185336;125.1846978;61.86831421;73.70009612;0
102.731618;124.4306469;62.28601492;73.25475491;0
110.1919099;137.7407557;69.04865349;81.09065867;0
91.93249358;137.1151122;64.61701774;80.72298584;0
91.13622501;135.984251;55.0739059;80.05712094;0
89.50716036;136.3440795;51.22732926;80.26902851;0
85.00824893;136.3551368;51.02611374;80.27457007;0
83.86257338;137.3463742;51.09847384;80.85908884;0
80.82671758;137.5260672;51.06709585;80.96524932;0
76.41149504;136.8749427;50.70420471;80.58182676;0
76.51596154;134.653982;50.65119953;79.27624483;0
77.11769457;134.5992506;49.89116364;79.24388968;0
76.53142538;133.1484041;49.4348339;78.39036667;0
72.59962743;132.3345866;49.06294608;77.9107276;0
71.44978583;132.0966152;49.67027463;77.76929843;0
74.02066516;132.3026174;46.61427751;77.89284977;0
71.83359505;131.1484921;46.13084633;77.21289746;0
69.78711074;131.6852923;45.77428221;77.52953766;0
68.75865099;131.8798208;46.13533308;77.64418863;0
74.32757483;129.9223652;46.37826393;76.49139483;0
73.61966625;128.126014;46.0506568;75.43367677;0
72.7600185;127.6424119;45.83620766;75.14912981;0
72.08020103;128.4724983;45.1378449;75.63799251;0
68.51012395;128.5239198;45.19792757;75.66856653;0
66.85507287;128.2195494;45.64749286;75.48909962;0
66.27262199;128.425829;45.54319737;75.61080103;0
64.72130802;129.6520442;45.86111601;76.33179987;0
67.36341662;128.4833817;45.91327975;75.64410845;0
67.72736844;127.6055488;46.47251527;75.12713538;0
66.94633209;126.8074671;45.99077626;74.65808586;0
67.89855875;126.3777637;45.93543087;74.405027;0
63.16703489;126.2305751;45.82992687;74.31815454;0
62.91695527;126.5357231;45.41047664;74.49745376;0
61.32848248;124.5965104;45.60878066;73.35610404;0
59.97376668;123.4931308;45.52589322;72.70612329;0
58.50417001;122.154242;45.2121941;71.91839509;0
60.24199977;121.4052127;45.04424632;71.47748255;0
61.54988032;121.4698059;44.94094802;71.51556941;0
64.43575033;119.1777477;44.94942157;70.16429731;0
100.898574;115.5357302;45.03010225;68.01885737;0
111.8162303;112.7711559;46.41351938;66.39150445;0
115.9233606;110.3153707;47.40570743;64.9453397;0
121.1711115;107.8307611;51.37692411;63.48306337;0
128.7267635;104.0363818;55.62695599;61.24877452;0
135.3107616;100.1857034;64.58608776;58.98059981;0
139.7772313;97.33107385;71.15543465;57.29946137;0.156642281
144.0156586;93.93607571;72.61189335;55.26141717;0.780094237
139.2911569;91.24454426;68.84631694;53.43591835;2.039555542
146.0588244;88.35795643;67.89552158;51.05533134;4.288092235
152.8030825;86.77221771;68.12745527;49.07247041;6.63254568
153.4537019;85.14592654;66.92805448;47.1830346;9.257069061
130.4119066;83.38536487;67.82256511;44.99202331;10.94947569
129.1946309;82.10348689;67.97949547;43.25760258;13.43991641
132.3648309;80.0430615;68.16011404;40.75192234;15.17398333
133.2893797;77.21750347;67.84560122;38.54579614;17.34591707
125.7295474;75.34079093;67.95207946;35.82947648;18.21479065
126.3111021;71.92908588;68.08988778;32.79030205;20.38453367
129.1755455;67.5451921;67.69972335;30.31819779;22.76105487
131.6112468;66.11463521;67.50341933;28.2684627;22.96924162
125.26316;62.28498081;66.90764638;25.34884544;22.91954401
127.2076692;57.66268006;66.94113919;22.7516887;23.53444646
130.9555982;55.72479191;66.68314821;20.43047981;24.28132035
132.6591155;51.6162882;66.24746896;17.94670508;25.67128352
116.8706351;48.65341952;72.64538722;15.71279574;25.53365207
117.1768272;46.44415906;75.74175397;14.53846199;25.20475011
